date,state,fips,cases,deaths,d_cases,d_deaths
2020-07-07,Alaska,2,1423,15,22.0,1.0
2020-07-07,Arizona,4,105159,1933,3617.0,101.0
2020-07-07,Arkansas,5,24512,301,259.0,9.0
2020-07-07,California,6,287766,6563,9897.0,111.0
2020-07-07,Colorado,8,34717,1709,401.0,5.0
2020-07-07,Connecticut,9,47033,4338,57.0,0.0
2020-07-07,Delaware,10,12414,514,121.0,2.0
2020-07-07,District of Columbia,11,10569,561,54.0,0.0
2020-07-07,Florida,12,213786,3840,7347.0,63.0
2020-07-07,Georgia,13,93707,2850,2692.0,21.0
2020-07-07,Guam,66,1272,6,2.0,0.0
2020-07-07,Hawaii,15,1053,19,41.0,0.0
2020-07-07,Idaho,16,8582,94,360.0,0.0
2020-07-07,Illinois,17,150110,7281,682.0,31.0
2020-07-07,Indiana,18,49859,2717,299.0,19.0
2020-07-07,Iowa,19,32153,732,389.0,7.0
2020-07-07,Kansas,20,17157,290,75.0,2.0
2020-07-07,Kentucky,21,17820,630,356.0,9.0
2020-07-07,Louisiana,22,68371,3319,1936.0,23.0
2020-07-07,Maine,23,3440,110,17.0,1.0
2020-07-07,Maryland,24,70986,3266,489.0,20.0
2020-07-07,Massachusetts,25,110338,8213,201.0,15.0
2020-07-07,Michigan,26,74011,6256,608.0,31.0
2020-07-07,Minnesota,27,39170,1514,564.0,3.0
2020-07-07,Mississippi,28,32214,1158,957.0,44.0
2020-07-07,Missouri,29,25566,1083,716.0,15.0
2020-07-07,Montana,30,1327,23,78.0,0.0
2020-07-07,Nebraska,31,20205,287,153.0,1.0
2020-07-07,Nevada,32,23848,549,918.0,12.0
2020-07-07,New Hampshire,33,5932,384,18.0,2.0
2020-07-07,New Jersey,34,175734,15281,267.0,52.0
2020-07-07,New Mexico,35,13727,519,220.0,4.0
2020-07-07,New York,36,402928,31934,590.0,23.0
2020-07-07,North Carolina,37,76188,1446,1255.0,22.0
2020-07-07,North Dakota,38,3903,89,45.0,0.0
2020-07-07,Northern Mariana Islands,69,31,2,0.0,0.0
2020-07-07,Ohio,39,58904,2970,948.0,43.0
2020-07-07,Oklahoma,40,17220,404,858.0,5.0
2020-07-07,Oregon,41,10654,224,241.0,6.0
2020-07-07,Pennsylvania,42,95986,6835,799.0,37.0
2020-07-07,Puerto Rico,72,8714,157,129.0,2.0
2020-07-07,Rhode Island,44,17154,969,163.0,9.0
2020-07-07,South Carolina,45,47352,846,972.0,19.0
2020-07-07,South Dakota,46,7163,98,58.0,1.0
2020-07-07,Tennessee,47,52643,657,1134.0,11.0
2020-07-07,Texas,48,219164,2816,9814.0,90.0
2020-07-07,Utah,49,26203,194,550.0,4.0
2020-07-07,Vermont,50,1254,56,3.0,0.0
2020-07-07,Virgin Islands,78,122,6,6.0,0.0
2020-07-07,Virginia,51,66642,1880,627.0,28.0
2020-07-07,Washington,53,39063,1385,546.0,15.0
2020-07-07,West Virginia,54,3505,95,63.0,0.0
2020-07-07,Wisconsin,55,35834,817,516.0,12.0
2020-07-07,Wyoming,56,1711,21,36.0,1.0
2020-07-08,Alabama,1,46962,1058,1177.0,25.0
2020-07-08,Alaska,2,1472,15,49.0,0.0
2020-07-08,Arizona,4,108710,1973,3551.0,40.0
2020-07-08,Arkansas,5,25246,305,734.0,4.0
2020-07-08,California,6,296304,6708,8538.0,145.0
2020-07-08,Colorado,8,35185,1707,468.0,-2.0
2020-07-08,Connecticut,9,47108,4343,75.0,5.0
2020-07-08,Delaware,10,12462,515,48.0,1.0
2020-07-08,District of Columbia,11,10642,564,73.0,3.0
2020-07-08,Florida,12,223775,3888,9989.0,48.0
2020-07-08,Georgia,13,96538,2871,2831.0,21.0
2020-07-08,Guam,66,1276,6,4.0,0.0
2020-07-08,Hawaii,15,1076,19,23.0,0.0
2020-07-08,Idaho,16,9004,98,422.0,4.0
2020-07-08,Illinois,17,151055,7315,945.0,34.0
2020-07-08,Indiana,18,50309,2732,450.0,15.0
2020-07-08,Iowa,19,32716,739,563.0,7.0
2020-07-08,Kansas,20,17807,291,650.0,1.0
2020-07-08,Kentucky,21,18204,634,384.0,4.0
2020-07-08,Louisiana,22,70259,3339,1888.0,20.0
2020-07-08,Maine,23,3460,110,20.0,0.0
2020-07-08,Maryland,24,71455,3275,469.0,9.0
2020-07-08,Massachusetts,25,110602,8243,264.0,30.0
2020-07-08,Michigan,26,74660,6266,649.0,10.0
2020-07-08,Minnesota,27,39627,1523,457.0,9.0
2020-07-08,Mississippi,28,32888,1188,674.0,30.0
2020-07-08,Missouri,29,26343,1089,777.0,6.0
2020-07-08,Montana,30,1371,23,44.0,0.0
2020-07-08,Nebraska,31,20437,291,232.0,4.0
2020-07-08,Nevada,32,24378,556,530.0,7.0
2020-07-08,New Hampshire,33,5952,386,20.0,2.0
2020-07-08,New Jersey,34,175986,15423,252.0,142.0
2020-07-08,New Mexico,35,14017,527,290.0,8.0
2020-07-08,New York,36,403619,31945,691.0,11.0
2020-07-08,North Carolina,37,77661,1470,1473.0,24.0
2020-07-08,North Dakota,38,3975,89,72.0,0.0
2020-07-08,Northern Mariana Islands,69,31,2,0.0,0.0
2020-07-08,Ohio,39,60181,2991,1277.0,21.0
2020-07-08,Oklahoma,40,17893,407,673.0,3.0
2020-07-08,Oregon,41,10872,228,218.0,4.0
2020-07-08,Pennsylvania,42,96817,6864,831.0,29.0
2020-07-08,Puerto Rico,72,8745,159,31.0,2.0
2020-07-08,Rhode Island,44,17204,971,50.0,2.0
2020-07-08,South Carolina,45,48909,884,1557.0,38.0
2020-07-08,South Dakota,46,7242,98,79.0,0.0
2020-07-08,Tennessee,47,54756,678,2113.0,21.0
2020-07-08,Texas,48,229116,2935,9952.0,119.0
2020-07-08,Utah,49,26921,201,718.0,7.0
2020-07-08,Vermont,50,1256,56,2.0,0.0
2020-07-08,Virgin Islands,78,144,6,22.0,0.0
2020-07-08,Virginia,51,67274,1904,632.0,24.0
2020-07-08,Washington,53,39661,1395,598.0,10.0
2020-07-08,West Virginia,54,3707,95,202.0,0.0
2020-07-08,Wisconsin,55,36526,818,692.0,1.0
2020-07-08,Wyoming,56,1740,21,29.0,0.0
2020-07-09,Alabama,1,49174,1068,2212.0,10.0
2020-07-09,Alaska,2,1521,15,49.0,0.0
2020-07-09,Arizona,4,112783,2047,4073.0,74.0
2020-07-09,Arkansas,5,26052,309,806.0,4.0
2020-07-09,California,6,303516,6825,7212.0,117.0
2020-07-09,Colorado,8,35604,1707,419.0,0.0
2020-07-09,Connecticut,9,47209,4348,101.0,5.0
2020-07-09,Delaware,10,12531,517,69.0,2.0
2020-07-09,District of Columbia,11,10679,568,37.0,4.0
2020-07-09,Florida,12,232710,4008,8935.0,120.0
2020-07-09,Georgia,13,98693,2880,2155.0,9.0
2020-07-09,Guam,66,1278,6,2.0,0.0
2020-07-09,Hawaii,15,1112,19,36.0,0.0
2020-07-09,Idaho,16,9598,101,594.0,3.0
2020-07-09,Illinois,17,152188,7333,1133.0,18.0
2020-07-09,Indiana,18,50829,2739,520.0,7.0
2020-07-09,Iowa,19,33316,742,600.0,3.0
2020-07-09,Kansas,20,18031,294,224.0,3.0
2020-07-09,Kentucky,21,18576,640,372.0,6.0
2020-07-09,Louisiana,22,72102,3355,1843.0,16.0
2020-07-09,Maine,23,3486,111,26.0,1.0
2020-07-09,Maryland,24,72037,3288,582.0,13.0
2020-07-09,Massachusetts,25,110897,8268,295.0,25.0
2020-07-09,Michigan,26,75247,6275,587.0,9.0
2020-07-09,Minnesota,27,40201,1528,574.0,5.0
2020-07-09,Mississippi,28,33591,1204,703.0,16.0
2020-07-09,Missouri,29,27301,1095,958.0,6.0
2020-07-09,Montana,30,1466,25,95.0,2.0
2020-07-09,Nebraska,31,20658,294,221.0,3.0
2020-07-09,Nevada,32,25055,574,677.0,18.0
2020-07-09,New Hampshire,33,5973,387,21.0,1.0
2020-07-09,New Jersey,34,176217,15448,231.0,25.0
2020-07-09,New Mexico,35,14251,533,234.0,6.0
2020-07-09,New York,36,404207,31979,588.0,34.0
2020-07-09,North Carolina,37,79564,1487,1903.0,17.0
2020-07-09,North Dakota,38,4074,89,99.0,0.0
2020-07-09,Northern Mariana Islands,69,31,2,0.0,0.0
2020-07-09,Ohio,39,61331,3006,1150.0,15.0
2020-07-09,Oklahoma,40,18496,410,603.0,3.0
2020-07-09,Oregon,41,11247,233,375.0,5.0
2020-07-09,Pennsylvania,42,97634,6895,817.0,31.0
2020-07-09,Puerto Rico,72,8862,159,117.0,0.0
2020-07-09,Rhode Island,44,17243,974,39.0,3.0
2020-07-09,South Carolina,45,50691,905,1782.0,21.0
2020-07-09,South Dakota,46,7336,101,94.0,3.0
2020-07-09,Tennessee,47,56531,700,1775.0,22.0
2020-07-09,Texas,48,240025,3037,10909.0,102.0
2020-07-09,Utah,49,27632,205,711.0,4.0
2020-07-09,Vermont,50,1272,56,16.0,0.0
2020-07-09,Virgin Islands,78,153,6,9.0,0.0
2020-07-09,Virginia,51,67884,1936,610.0,32.0
2020-07-09,Washington,53,40369,1410,708.0,15.0
2020-07-09,West Virginia,54,3826,95,119.0,0.0
2020-07-09,Wisconsin,55,37358,821,832.0,3.0
2020-07-09,Wyoming,56,1774,21,34.0,0.0
2020-07-10,Alabama,1,50508,1104,1334.0,36.0
2020-07-10,Alaska,2,1579,15,58.0,0.0
2020-07-10,Arizona,4,116947,2093,4164.0,46.0
2020-07-10,Arkansas,5,26803,313,751.0,4.0
2020-07-10,California,6,311505,6936,7989.0,111.0
2020-07-10,Colorado,8,36210,1724,606.0,17.0
2020-07-10,Connecticut,9,47287,4348,78.0,0.0
2020-07-10,Delaware,10,12652,517,121.0,0.0
2020-07-10,District of Columbia,11,10743,568,64.0,0.0
2020-07-10,Florida,12,244143,4101,11433.0,93.0
2020-07-10,Georgia,13,103597,2915,4904.0,35.0
2020-07-10,Guam,66,1279,6,1.0,0.0
2020-07-10,Hawaii,15,1139,19,27.0,0.0
2020-07-10,Idaho,16,10073,101,475.0,0.0
2020-07-10,Illinois,17,153406,7349,1218.0,16.0
2020-07-10,Indiana,18,51567,2748,738.0,9.0
2020-07-10,Iowa,19,34232,748,916.0,6.0
2020-07-10,Kansas,20,18799,294,768.0,0.0
2020-07-10,Kentucky,21,19076,647,500.0,7.0
2020-07-10,Louisiana,22,74744,3380,2642.0,25.0
2020-07-10,Maine,23,3499,111,13.0,0.0
2020-07-10,Maryland,24,72503,3303,466.0,15.0
2020-07-10,Massachusetts,25,111110,8296,213.0,28.0
2020-07-10,Michigan,26,75871,6288,624.0,13.0
2020-07-10,Minnesota,27,40805,1533,604.0,5.0
2020-07-10,Mississippi,28,34622,1215,1031.0,11.0
2020-07-10,Missouri,29,28060,1107,759.0,12.0
2020-07-10,Montana,30,1593,28,127.0,3.0
2020-07-10,Nebraska,31,20834,294,176.0,0.0
2020-07-10,Nevada,32,25961,581,906.0,7.0
2020-07-10,New Hampshire,33,5991,390,18.0,3.0
2020-07-10,New Jersey,34,176575,15479,358.0,31.0
2020-07-10,New Mexico,35,14549,539,298.0,6.0
2020-07-10,New York,36,404997,32004,790.0,25.0
2020-07-10,North Carolina,37,81737,1503,2173.0,16.0
2020-07-10,North Dakota,38,4158,89,84.0,0.0
2020-07-10,Northern Mariana Islands,69,31,2,0.0,0.0
2020-07-10,Ohio,39,62856,3032,1525.0,26.0
2020-07-10,Oklahoma,40,19092,416,596.0,6.0
2020-07-10,Oregon,41,11501,235,254.0,2.0
2020-07-10,Pennsylvania,42,98574,6929,940.0,34.0
2020-07-10,Puerto Rico,72,9137,159,275.0,0.0
2020-07-10,Rhode Island,44,17312,976,69.0,2.0
2020-07-10,South Carolina,45,52419,929,1728.0,24.0
2020-07-10,South Dakota,46,7401,107,65.0,6.0
2020-07-10,Tennessee,47,58224,713,1693.0,13.0
2020-07-10,Texas,48,249948,3129,9923.0,92.0
2020-07-10,Utah,49,28452,207,820.0,2.0
2020-07-10,Vermont,50,1277,56,5.0,0.0
2020-07-10,Virgin Islands,78,167,6,14.0,0.0
2020-07-10,Virginia,51,68824,1957,940.0,21.0
2020-07-10,Washington,53,41090,1426,721.0,16.0
2020-07-10,West Virginia,54,3983,95,157.0,0.0
2020-07-10,Wisconsin,55,38414,825,1056.0,4.0
2020-07-10,Wyoming,56,1790,21,16.0,0.0
2020-07-11,Alabama,1,51947,1114,1439.0,10.0
2020-07-11,Alaska,2,1656,15,77.0,0.0
2020-07-11,Arizona,4,119991,2158,3044.0,65.0
2020-07-11,Arkansas,5,27864,319,1061.0,6.0
2020-07-11,California,6,320030,7012,8525.0,76.0
2020-07-11,Colorado,8,36633,1725,423.0,1.0
2020-07-11,Connecticut,9,47287,4348,0.0,0.0
2020-07-11,Delaware,10,12743,517,91.0,0.0
2020-07-11,District of Columbia,11,10801,568,58.0,0.0
2020-07-11,Florida,12,254503,4196,10360.0,95.0
2020-07-11,Georgia,13,106574,2946,2977.0,31.0
2020-07-11,Guam,66,1281,6,2.0,0.0
2020-07-11,Hawaii,15,1181,19,42.0,0.0
2020-07-11,Idaho,16,10584,102,511.0,1.0
2020-07-11,Illinois,17,154530,7372,1124.0,23.0
2020-07-11,Indiana,18,52358,2756,791.0,8.0
2020-07-11,Iowa,19,34695,748,463.0,0.0
2020-07-11,Kansas,20,18983,294,184.0,0.0
2020-07-11,Kentucky,21,19530,647,454.0,0.0
2020-07-11,Louisiana,22,76911,3403,2167.0,23.0
2020-07-11,Maine,23,3520,112,21.0,1.0
2020-07-11,Maryland,24,73060,3310,557.0,7.0
2020-07-11,Massachusetts,25,111398,8310,288.0,14.0
2020-07-11,Michigan,26,76499,6316,628.0,28.0
2020-07-11,Minnesota,27,41609,1537,804.0,4.0
2020-07-11,Mississippi,28,35419,1230,797.0,15.0
2020-07-11,Missouri,29,28649,1112,589.0,5.0
2020-07-11,Montana,30,1677,29,84.0,1.0
2020-07-11,Nebraska,31,21035,296,201.0,2.0
2020-07-11,Nevada,32,26912,592,951.0,11.0
2020-07-11,New Hampshire,33,6024,391,33.0,1.0
2020-07-11,New Jersey,34,176906,15525,331.0,46.0
2020-07-11,New Mexico,35,14773,543,224.0,4.0
2020-07-11,New York,36,405724,32019,727.0,15.0
2020-07-11,North Carolina,37,83996,1520,2259.0,17.0
2020-07-11,North Dakota,38,4247,91,89.0,2.0
2020-07-11,Northern Mariana Islands,69,33,2,2.0,0.0
2020-07-11,Ohio,39,64214,3036,1358.0,4.0
2020-07-11,Oklahoma,40,19779,421,687.0,5.0
2020-07-11,Oregon,41,11851,235,350.0,0.0
2020-07-11,Pennsylvania,42,99252,6945,678.0,16.0
2020-07-11,Puerto Rico,72,9366,167,229.0,8.0
2020-07-11,Rhode Island,44,17312,976,0.0,0.0
2020-07-11,South Carolina,45,54699,951,2280.0,22.0
2020-07-11,South Dakota,46,7454,109,53.0,2.0
2020-07-11,Tennessee,47,59981,728,1757.0,15.0
2020-07-11,Texas,48,258280,3206,8332.0,77.0
2020-07-11,Utah,49,29071,212,619.0,5.0
2020-07-11,Vermont,50,1283,56,6.0,0.0
2020-07-11,Virgin Islands,78,181,6,14.0,0.0
2020-07-11,Virginia,51,69670,1961,846.0,4.0
2020-07-11,Washington,53,41326,1426,236.0,0.0
2020-07-11,West Virginia,54,4146,96,163.0,1.0
2020-07-11,Wisconsin,55,39095,829,681.0,4.0
2020-07-11,Wyoming,56,1839,21,49.0,0.0
2020-07-12,Alabama,1,53587,1121,1640.0,7.0
2020-07-12,Alaska,2,1772,15,116.0,0.0
2020-07-12,Arizona,4,122479,2239,2488.0,81.0
2020-07-12,Arkansas,5,28367,321,503.0,2.0
2020-07-12,California,6,327676,7042,7646.0,30.0
2020-07-12,Colorado,8,36933,1726,300.0,1.0
2020-07-12,Connecticut,9,47287,4348,0.0,0.0
2020-07-12,Delaware,10,12804,517,61.0,0.0
2020-07-12,District of Columbia,11,10847,568,46.0,0.0
2020-07-12,Florida,12,269803,4241,15300.0,45.0
2020-07-12,Georgia,13,108389,2951,1815.0,5.0
2020-07-12,Guam,66,1281,6,0.0,0.0
2020-07-12,Hawaii,15,1201,19,20.0,0.0
2020-07-12,Idaho,16,10971,102,387.0,0.0
2020-07-12,Illinois,17,155355,7391,825.0,19.0
2020-07-12,Indiana,18,52892,2760,534.0,4.0
2020-07-12,Iowa,19,35410,752,715.0,4.0
2020-07-12,Kansas,20,19295,300,312.0,6.0
2020-07-12,Kentucky,21,19762,649,232.0,2.0
2020-07-12,Louisiana,22,78230,3416,1319.0,13.0
2020-07-12,Maine,23,3539,114,19.0,2.0
2020-07-12,Maryland,24,73705,3319,645.0,9.0
2020-07-12,Massachusetts,25,111597,8325,199.0,15.0
2020-07-12,Michigan,26,76936,6317,437.0,1.0
2020-07-12,Minnesota,27,42319,1540,710.0,3.0
2020-07-12,Mississippi,28,36287,1249,868.0,19.0
2020-07-12,Missouri,29,29173,1113,524.0,1.0
2020-07-12,Montana,30,1758,29,81.0,0.0
2020-07-12,Nebraska,31,21214,296,179.0,0.0
2020-07-12,Nevada,32,27745,593,833.0,1.0
2020-07-12,New Hampshire,33,6054,391,30.0,0.0
2020-07-12,New Jersey,34,177245,15525,339.0,0.0
2020-07-12,New Mexico,35,15028,545,255.0,2.0
2020-07-12,New York,36,406403,32029,679.0,10.0
2020-07-12,North Carolina,37,85831,1532,1835.0,12.0
2020-07-12,North Dakota,38,4338,91,91.0,0.0
2020-07-12,Northern Mariana Islands,69,33,2,0.0,0.0
2020-07-12,Ohio,39,65592,3058,1378.0,22.0
2020-07-12,Oklahoma,40,20235,422,456.0,1.0
2020-07-12,Oregon,41,12170,237,319.0,2.0
2020-07-12,Pennsylvania,42,99794,6950,542.0,5.0
2020-07-12,Puerto Rico,72,9654,167,288.0,0.0
2020-07-12,Rhode Island,44,17312,976,0.0,0.0
2020-07-12,South Carolina,45,56648,961,1949.0,10.0
2020-07-12,South Dakota,46,7499,109,45.0,0.0
2020-07-12,Tennessee,47,61106,731,1125.0,3.0
2020-07-12,Texas,48,264811,3246,6531.0,40.0
2020-07-12,Utah,49,29552,215,481.0,3.0
2020-07-12,Vermont,50,1296,56,13.0,0.0
2020-07-12,Virgin Islands,78,206,6,25.0,0.0
2020-07-12,Virginia,51,70558,1965,888.0,4.0
2020-07-12,Washington,53,42181,1438,855.0,12.0
2020-07-12,West Virginia,54,4244,96,98.0,0.0
2020-07-12,Wisconsin,55,39901,828,806.0,-1.0
2020-07-12,Wyoming,56,1862,21,23.0,0.0
2020-07-13,Alabama,1,55545,1124,1958.0,3.0
2020-07-13,Alaska,2,1843,15,71.0,0.0
2020-07-13,Arizona,4,123917,2250,1438.0,11.0
2020-07-13,Arkansas,5,28939,323,572.0,2.0
2020-07-13,California,6,336206,7086,8530.0,44.0
2020-07-13,Colorado,8,37303,1728,370.0,2.0
2020-07-13,Connecticut,9,47510,4371,223.0,23.0
2020-07-13,Delaware,10,12879,517,75.0,0.0
2020-07-13,District of Columbia,11,10906,568,59.0,0.0
2020-07-13,Florida,12,282427,4276,12624.0,35.0
2020-07-13,Georgia,13,111937,2972,3548.0,21.0
2020-07-13,Guam,66,1281,6,0.0,0.0
2020-07-13,Hawaii,15,1222,21,21.0,2.0
2020-07-13,Idaho,16,11531,102,560.0,0.0
2020-07-13,Illinois,17,156288,7398,933.0,7.0
2020-07-13,Indiana,18,53327,2762,435.0,2.0
2020-07-13,Iowa,19,35631,755,221.0,3.0
2020-07-13,Kansas,20,20265,301,970.0,1.0
2020-07-13,Kentucky,21,20127,656,365.0,7.0
2020-07-13,Louisiana,22,79935,3423,1705.0,7.0
2020-07-13,Maine,23,3558,114,19.0,0.0
2020-07-13,Maryland,24,74124,3325,419.0,6.0
2020-07-13,Massachusetts,25,111827,8330,230.0,5.0
2020-07-13,Michigan,26,77354,6324,418.0,7.0
2020-07-13,Minnesota,27,42810,1542,491.0,2.0
2020-07-13,Mississippi,28,36680,1250,393.0,1.0
2020-07-13,Missouri,29,29781,1126,608.0,13.0
2020-07-13,Montana,30,1908,32,150.0,3.0
2020-07-13,Nebraska,31,21444,298,230.0,2.0
2020-07-13,Nevada,32,28597,596,852.0,3.0
2020-07-13,New Hampshire,33,6068,391,14.0,0.0
2020-07-13,New Jersey,34,177469,15560,224.0,35.0
2020-07-13,New Mexico,35,15291,548,263.0,3.0
2020-07-13,New York,36,406962,32075,559.0,46.0
2020-07-13,North Carolina,37,87653,1547,1822.0,15.0
2020-07-13,North Dakota,38,4446,91,108.0,0.0
2020-07-13,Northern Mariana Islands,69,33,2,0.0,0.0
2020-07-13,Ohio,39,66853,3064,1261.0,6.0
2020-07-13,Oklahoma,40,20745,424,510.0,2.0
2020-07-13,Oregon,41,12511,240,341.0,3.0
2020-07-13,Pennsylvania,42,100378,6955,584.0,5.0
2020-07-13,Puerto Rico,72,10010,167,356.0,0.0
2020-07-13,Rhode Island,44,17487,984,175.0,8.0
2020-07-13,South Carolina,45,58168,972,1520.0,11.0
2020-07-13,South Dakota,46,7524,109,25.0,0.0
2020-07-13,Tennessee,47,63615,738,2509.0,7.0
2020-07-13,Texas,48,273732,3313,8921.0,67.0
2020-07-13,Utah,49,30282,216,730.0,1.0
2020-07-13,Vermont,50,1301,56,5.0,0.0
2020-07-13,Virgin Islands,78,217,6,11.0,0.0
2020-07-13,Virginia,51,71530,1967,972.0,2.0
2020-07-13,Washington,53,43538,1439,1357.0,1.0
2020-07-13,West Virginia,54,4313,97,69.0,1.0
2020-07-13,Wisconsin,55,40603,828,702.0,0.0
2020-07-13,Wyoming,56,1903,21,41.0,0.0
2020-07-14,Alabama,1,57255,1164,1710.0,40.0
2020-07-14,Alaska,2,1897,15,54.0,0.0
2020-07-14,Arizona,4,128126,2341,4209.0,91.0
2020-07-14,Arkansas,5,29733,331,794.0,8.0
2020-07-14,California,6,346593,7227,10387.0,141.0
2020-07-14,Colorado,8,37761,1739,458.0,11.0
2020-07-14,Connecticut,9,47530,4372,20.0,1.0
2020-07-14,Delaware,10,12969,518,90.0,1.0
2020-07-14,District of Columbia,11,10946,568,40.0,0.0
2020-07-14,Florida,12,291621,4408,9194.0,132.0
2020-07-14,Georgia,13,114579,2996,2642.0,24.0
2020-07-14,Guam,66,1281,6,0.0,0.0
2020-07-14,Hawaii,15,1243,21,21.0,0.0
2020-07-14,Idaho,16,11962,103,431.0,1.0
2020-07-14,Illinois,17,157055,7425,767.0,27.0
2020-07-14,Indiana,18,54001,2775,674.0,13.0
2020-07-14,Iowa,19,35942,759,311.0,4.0
2020-07-14,Kansas,20,20347,303,82.0,2.0
2020-07-14,Kentucky,21,20702,665,575.0,9.0
2020-07-14,Louisiana,22,82150,3445,2215.0,22.0
2020-07-14,Maine,23,3566,114,8.0,0.0
2020-07-14,Maryland,24,74836,3334,712.0,9.0
2020-07-14,Massachusetts,25,112130,8340,303.0,10.0
2020-07-14,Michigan,26,78045,6330,691.0,6.0
2020-07-14,Minnesota,27,43208,1548,398.0,6.0
2020-07-14,Mississippi,28,37542,1272,862.0,22.0
2020-07-14,Missouri,29,30817,1136,1036.0,10.0
2020-07-14,Montana,30,2038,34,130.0,2.0
2020-07-14,Nebraska,31,21717,299,273.0,1.0
2020-07-14,Nevada,32,29669,613,1072.0,17.0
2020-07-14,New Hampshire,33,6091,392,23.0,1.0
2020-07-14,New Jersey,34,177862,15582,393.0,22.0
2020-07-14,New Mexico,35,15514,551,223.0,3.0
2020-07-14,New York,36,407875,32092,913.0,17.0
2020-07-14,North Carolina,37,89767,1582,2114.0,35.0
2020-07-14,North Dakota,38,4497,92,51.0,1.0
2020-07-14,Northern Mariana Islands,69,36,2,3.0,0.0
2020-07-14,Ohio,39,67995,3069,1142.0,5.0
2020-07-14,Oklahoma,40,21738,428,993.0,4.0
2020-07-14,Oregon,41,12834,247,323.0,7.0
2020-07-14,Pennsylvania,42,101360,6973,982.0,18.0
2020-07-14,Puerto Rico,72,10123,169,113.0,2.0
2020-07-14,Rhode Island,44,17588,985,101.0,1.0
2020-07-14,South Carolina,45,60389,993,2221.0,21.0
2020-07-14,South Dakota,46,7572,109,48.0,0.0
2020-07-14,Tennessee,47,65412,757,1797.0,19.0
2020-07-14,Texas,48,284638,3449,10906.0,136.0
2020-07-14,Utah,49,30774,226,492.0,10.0
2020-07-14,Vermont,50,1305,56,4.0,0.0
2020-07-14,Virgin Islands,78,243,6,26.0,0.0
2020-07-14,Virginia,51,72326,1976,796.0,9.0
2020-07-14,Washington,53,44257,1465,719.0,26.0
2020-07-14,West Virginia,54,4407,97,94.0,0.0
2020-07-14,Wisconsin,55,41516,834,913.0,6.0
2020-07-14,Wyoming,56,1951,22,48.0,1.0
2020-07-15,Alabama,1,59067,1211,1812.0,47.0
2020-07-15,Alaska,2,1958,15,61.0,0.0
2020-07-15,Arizona,4,131411,2442,3285.0,101.0
2020-07-15,Arkansas,5,30297,335,564.0,4.0
2020-07-15,California,6,355497,7368,8904.0,141.0
2020-07-15,Colorado,8,38240,1745,479.0,6.0
2020-07-15,Connecticut,9,47636,4380,106.0,8.0
2020-07-15,Delaware,10,13050,521,81.0,3.0
2020-07-15,District of Columbia,11,11026,571,80.0,3.0
2020-07-15,Florida,12,301802,4520,10181.0,112.0
2020-07-15,Georgia,13,118147,3030,3568.0,34.0
2020-07-15,Guam,66,1282,6,1.0,0.0
2020-07-15,Hawaii,15,1271,21,28.0,0.0
2020-07-15,Idaho,16,12599,111,637.0,8.0
2020-07-15,Illinois,17,158451,7435,1396.0,10.0
2020-07-15,Indiana,18,54698,2785,697.0,10.0
2020-07-15,Iowa,19,36536,777,594.0,18.0
2020-07-15,Kansas,20,21157,308,810.0,5.0
2020-07-15,Kentucky,21,21148,668,446.0,3.0
2020-07-15,Louisiana,22,84241,3461,2091.0,16.0
2020-07-15,Maine,23,3578,114,12.0,0.0
2020-07-15,Maryland,24,75576,3341,740.0,7.0
2020-07-15,Massachusetts,25,112347,8368,217.0,28.0
2020-07-15,Michigan,26,79081,6333,1036.0,3.0
2020-07-15,Minnesota,27,43782,1558,574.0,10.0
2020-07-15,Mississippi,28,38567,1290,1025.0,18.0
2020-07-15,Missouri,29,31737,1141,920.0,5.0
2020-07-15,Montana,30,2149,34,111.0,0.0
2020-07-15,Nebraska,31,21979,302,262.0,3.0
2020-07-15,Nevada,32,30587,619,918.0,6.0
2020-07-15,New Hampshire,33,6113,394,22.0,2.0
2020-07-15,New Jersey,34,178252,15634,390.0,52.0
2020-07-15,New Mexico,35,15841,557,327.0,6.0
2020-07-15,New York,36,408709,32115,834.0,23.0
2020-07-15,North Carolina,37,91573,1598,1806.0,16.0
2020-07-15,North Dakota,38,4569,92,72.0,0.0
2020-07-15,Northern Mariana Islands,69,36,2,0.0,0.0
2020-07-15,Ohio,39,69311,3075,1316.0,6.0
2020-07-15,Oklahoma,40,22813,432,1075.0,4.0
2020-07-15,Oregon,41,13129,249,295.0,2.0
2020-07-15,Pennsylvania,42,102361,7011,1001.0,38.0
2020-07-15,Puerto Rico,72,10379,171,256.0,2.0
2020-07-15,Rhode Island,44,17640,987,52.0,2.0
2020-07-15,South Carolina,45,62245,998,1856.0,5.0
2020-07-15,South Dakota,46,7652,111,80.0,2.0
2020-07-15,Tennessee,47,67515,773,2103.0,16.0
2020-07-15,Texas,48,296478,3590,11840.0,141.0
2020-07-15,Utah,49,31228,233,454.0,7.0
2020-07-15,Vermont,50,1318,56,13.0,0.0
2020-07-15,Virgin Islands,78,249,6,6.0,0.0
2020-07-15,Virginia,51,73404,1991,1078.0,15.0
2020-07-15,Washington,53,45004,1486,747.0,21.0
2020-07-15,West Virginia,54,4557,98,150.0,1.0
2020-07-15,Wisconsin,55,42409,835,893.0,1.0
2020-07-15,Wyoming,56,1985,22,34.0,0.0
2020-07-16,Alabama,1,61088,1230,2021.0,19.0
